# column 1: diameter d [A]
# column 2: cumulative pore volume
# column 3: PSD
# value at d=0 is related to the void-fraction
17.65 0 -0
17.75 0 -0
17.85 0 -0
17.95 0 -0
18.05 0 -0
18.15 0 -0
18.25 0 -0
18.35 0 -0
18.45 0 -0
18.55 0 -0
18.65 0 -0
18.75 0 -0
18.85 0 -0
18.95 0 -0
19.05 0 -0
19.15 0 -0
19.25 0 -0
19.35 0 -0
19.45 0 -0
19.55 0 -0
19.65 0 -0
19.75 0 -0
19.85 0 -0
19.95 0 -0
20.05 0 -0
20.15 0 -0
20.25 0 -0
20.35 0 -0
20.45 0 -0
20.55 0 -0
20.65 0 -0
20.75 0 -0
20.85 0 -0
20.95 0 -0
21.05 0 -0
21.15 0 -0
21.25 0 -0
21.35 0 -0
21.45 0 -0
21.55 0 -0
21.65 0 -0
21.75 0 -0
21.85 0 -0
21.95 0 -0
22.05 0 -0
22.15 0 -0
22.25 0 -0
22.35 0 -0
22.45 0 -0
22.55 0 -0
22.65 0 -0
22.75 0 -0
22.85 0 -0
22.95 0 -0
23.05 0 -0
23.15 0 -0
23.25 0 -0
23.35 0 -0
23.45 0 -0
23.55 0 -0
23.65 0 -0
23.75 0 -0
23.85 0 -0
23.95 0 -0
24.05 0 -0
24.15 0 -0
24.25 0 -0
24.35 0 -0
24.45 0 -0
24.55 0 -0
24.65 0 -0
24.75 0 -0
24.85 0 -0
24.95 0 -0
25.05 0 -0
25.15 0 -0
25.25 0 -0
25.35 0 -0
25.45 0 -0
25.55 0 -0
25.65 0 -0
25.75 0 -0
25.85 0 -0
25.95 0 -0
26.05 0 -0
26.15 0 -0
26.25 0 -0
26.35 0 -0
26.45 0 -0
26.55 0 -0
26.65 0 -0
26.75 0 -0
26.85 0 -0
26.95 0 -0
27.05 0 -0
27.15 0 -0
27.25 0 -0
27.35 0 -0
27.45 0 -0
27.55 0 -0
27.65 0 -0
27.75 0 -0
27.85 0 -0
27.95 0 -0
28.05 0 -0
28.15 0 -0
28.25 0 -0
28.35 0 -0
28.45 0 -0
28.55 0 -0
28.65 0 -0
28.75 0 -0
28.85 0 -0
28.95 0 -0
29.05 0 -0
29.15 0 -0
29.25 0 -0
29.35 0 -0
29.45 0 -0
29.55 0 -0
29.65 0 -0
29.75 0 -0
29.85 0 -0
29.95 0 -0
30.05 0 -0
30.15 0 -0
30.25 0 -0
30.35 0 -0
30.45 0 -0
30.55 0 -0
30.65 0 -0
30.75 0 -0
30.85 0 -0
30.95 0 -0
31.05 0 -0
31.15 0 -0
31.25 0 -0
31.35 0 -0
31.45 0 -0
31.55 0 -0
31.65 0 -0
31.75 0 -0
31.85 0 -0
31.95 0 -0
32.05 0 -0
32.15 0 -0
32.25 0 -0
32.35 0 -0
32.45 0 -0
32.55 0 -0
32.65 0 -0
32.75 0 -0
32.85 0 -0
32.95 0 -0
33.05 0 -0
33.15 0 -0
33.25 0 -0
33.35 0 -0
33.45 0 -0
33.55 0 -0
33.65 0 -0
33.75 0 -0
33.85 0 -0
33.95 0 -0
34.05 0 -0
34.15 0 -0
34.25 0 -0
34.35 0 -0
34.45 0 -0
34.55 0 -0
34.65 0 -0
34.75 0 -0
34.85 0 -0
34.95 0 -0
35.05 0 -0
35.15 0 -0
35.25 0 -0
35.35 0 -0
35.45 0 -0
35.55 0 -0
35.65 0 -0
35.75 0 -0
35.85 0 -0
35.95 0 -0
36.05 0 -0
36.15 0 -0
36.25 0 -0
36.35 0 -0
36.45 0 -0
36.55 0 -0
36.65 0 -0
36.75 0 -0
36.85 0 -0
36.95 0 -0
37.05 0 -0
37.15 0 -0
37.25 0 -0
37.35 0 -0
37.45 0 -0
37.55 0 -0
37.65 0 -0
37.75 0 -0
37.85 0 -0
37.95 0 -0
38.05 0 -0
38.15 0 -0
38.25 0 -0
38.35 0 -0
38.45 0 -0
38.55 0 -0
38.65 0 -0
38.75 0 -0
38.85 0 -0
38.95 0 -0
39.05 0 -0
39.15 0 -0
39.25 0 -0
39.35 0 -0
39.45 0 -0
39.55 0 -0
39.65 0 -0
39.75 0 -0
39.85 0 -0
39.95 0 -0
40.05 0 -0
40.15 0 -0
40.25 0 -0
40.35 0 -0
40.45 0 -0
40.55 0 -0
40.65 0 -0
40.75 0 -0
40.85 0 -0
40.95 0 -0
41.05 0 -0
41.15 0 -0
41.25 0 -0
41.35 0 -0
41.45 0 -0
41.55 0 -0
41.65 0 -0
41.75 0 -0
41.85 0 -0
41.95 0 -0
42.05 0 -0
42.15 0 -0
42.25 0 -0
42.35 0 -0
42.45 0 -0
42.55 0 -0
42.65 0 -0
42.75 0 -0
42.85 0 -0
42.95 0 -0
43.05 0 -0
43.15 0 -0
43.25 0 -0
43.35 0 -0
43.45 0 -0
43.55 0 -0
43.65 0 -0
43.75 0 -0
43.85 0 -0
43.95 0 -0
44.05 0 -0
44.15 0 -0
44.25 0 -0
44.35 0 -0
44.45 0 -0
44.55 0 -0
44.65 0 -0
44.75 0 -0
44.85 0 -0
44.95 0 -0
45.05 0 -0
45.15 0 -0
45.25 0 -0
45.35 0 -0
45.45 0 -0
45.55 0 -0
45.65 0 -0
45.75 0 -0
45.85 0 -0
45.95 0 -0
46.05 0 -0
46.15 0 -0
46.25 0 -0
46.35 0 -0
46.45 0 -0
46.55 0 -0
46.65 0 -0
46.75 0 -0
46.85 0 -0
46.95 0 -0
47.05 0 -0
47.15 0 -0
47.25 0 -0
47.35 0 -0
47.45 0 -0
47.55 0 -0
47.65 0 -0
47.75 0 -0
47.85 0 -0
47.95 0 -0
48.05 0 -0
48.15 0 -0
48.25 0 -0
48.35 0 -0
48.45 0 -0
48.55 0 -0
48.65 0 -0
48.75 0 -0
48.85 0 -0
48.95 0 -0
49.05 0 -0
49.15 0 -0
49.25 0 -0
49.35 0 -0
49.45 0 -0
49.55 0 -0
49.65 0 -0
49.75 0 -0
49.85 0 -0
49.95 0 -0
50.05 0 -0
50.15 0 -0
50.25 0 -0
50.35 0 -0
50.45 0 -0
50.55 0 -0
50.65 0 -0
50.75 0 -0
50.85 0 -0
50.95 0 -0
51.05 0 -0
51.15 0 -0
51.25 0 -0
51.35 0 -0
51.45 0 -0
51.55 0 -0
51.65 0 -0
51.75 0 -0
51.85 0 -0
51.95 0 -0
52.05 0 -0
52.15 0 -0
52.25 0 -0
52.35 0 -0
52.45 0 -0
52.55 0 -0
52.65 0 -0
52.75 0 -0
52.85 0 -0
52.95 0 -0
53.05 0 -0
53.15 0 -0
53.25 0 -0
53.35 0 -0
53.45 0 -0
53.55 0 -0
53.65 0 -0
53.75 0 -0
53.85 0 -0
53.95 0 -0
54.05 0 -0
54.15 0 -0
54.25 0 -0
54.35 0 -0
54.45 0 -0
54.55 0 -0
54.65 0 -0
54.75 0 -0
54.85 0 -0
54.95 0 -0
55.05 0 -0
55.15 0 -0
55.25 0 -0
55.35 0 -0
55.45 0 -0
55.55 0 -0
55.65 0 -0
55.75 0 -0
55.85 0 -0
55.95 0 -0
56.05 0 -0
56.15 0 -0
56.25 0 -0
56.35 0 -0
56.45 0 -0
56.55 0 -0
56.65 0 -0
56.75 0 -0
56.85 0 -0
56.95 0 -0
57.05 0 -0
57.15 0 -0
57.25 0 -0
57.35 0 -0
57.45 0 -0
57.55 0 -0
57.65 0 -0
57.75 0 -0
57.85 0 -0
57.95 0 -0
58.05 0 -0
58.15 0 -0
58.25 0 -0
58.35 0 -0
58.45 0 -0
58.55 0 -0
58.65 0 -0
58.75 0 -0
58.85 0 -0
58.95 0 -0
59.05 0 -0
59.15 0 -0
59.25 0 -0
59.35 0 -0
59.45 0 -0
59.55 0 -0
59.65 0 -0
59.75 0 -0
59.85 0 -0
59.95 0 -0
60.05 0 -0
60.15 0 -0
60.25 0 -0
60.35 0 -0
60.45 0 -0
60.55 0 -0
60.65 0 -0
60.75 0 -0
60.85 0 -0
60.95 0 -0
61.05 0 -0
61.15 0 -0
61.25 0 -0
61.35 0 -0
61.45 0 -0
61.55 0 -0
61.65 0 -0
61.75 0 -0
61.85 0 -0
61.95 0 -0
62.05 0 -0
62.15 0 -0
62.25 0 -0
62.35 0 -0
62.45 0 -0
62.55 0 -0
62.65 0 -0
62.75 0 -0
62.85 0 -0
62.95 0 -0
63.05 0 -0
63.15 0 -0
63.25 0 -0
63.35 0 -0
63.45 0 -0
63.55 0 -0
63.65 0 -0
63.75 0 -0
63.85 0 -0
63.95 0 -0
64.05 0 -0
64.15 0 -0
64.25 0 -0
64.35 0 -0
64.45 0 -0
64.55 0 -0
64.65 0 -0
64.75 0 -0
64.85 0 -0
64.95 0 -0
65.05 0 -0
65.15 0 -0
65.25 0 -0
65.35 0 -0
65.45 0 -0
65.55 0 -0
65.65 0 -0
65.75 0 -0
65.85 0 -0
65.95 0 -0
66.05 0 -0
66.15 0 -0
66.25 0 -0
66.35 0 -0
66.45 0 -0
66.55 0 -0
66.65 0 -0
66.75 0 -0
66.85 0 -0
66.95 0 -0
67.05 0 -0
67.15 0 -0
67.25 0 -0
67.35 0 -0
67.45 0 -0
67.55 0 -0
67.65 0 -0
67.75 0 -0
67.85 0 -0
67.95 0 -0
68.05 0 -0
68.15 0 -0
68.25 0 -0
68.35 0 -0
68.45 0 -0
68.55 0 -0
68.65 0 -0
68.75 0 -0
68.85 0 -0
68.95 0 -0
69.05 0 -0
69.15 0 -0
69.25 0 -0
69.35 0 -0
69.45 0 -0
69.55 0 -0
69.65 0 -0
69.75 0 -0
69.85 0 -0
69.95 0 -0
70.05 0 -0
70.15 0 -0
70.25 0 -0
70.35 0 -0
70.45 0 -0
70.55 0 -0
70.65 0 -0
70.75 0 -0
70.85 0 -0
70.95 0 -0
71.05 0 -0
71.15 0 -0
71.25 0 -0
71.35 0 -0
71.45 0 -0
71.55 0 -0
71.65 0 -0
71.75 0 -0
71.85 0 -0
71.95 0 -0
72.05 0 -0
72.15 0 -0
72.25 0 -0
72.35 0 -0
72.45 0 -0
72.55 0 -0
72.65 0 -0
72.75 0 -0
72.85 0 -0
72.95 0 -0
73.05 0 -0
73.15 0 -0
73.25 0 -0
73.35 0 -0
73.45 0 -0
73.55 0 -0
73.65 0 -0
73.75 0 -0
73.85 0 -0
73.95 0 -0
74.05 0 -0
74.15 0 -0
74.25 0 -0
74.35 0 -0
74.45 0 -0
74.55 0 -0
74.65 0 -0
74.75 0 -0
74.85 0 -0
74.95 0 -0
75.05 0 -0
75.15 0 -0
75.25 0 -0
75.35 0 -0
75.45 0 -0
75.55 0 -0
75.65 0 -0
75.75 0 -0
75.85 0 -0
75.95 0 -0
76.05 0 -0
76.15 0 -0
76.25 0 -0
76.35 0 -0
76.45 0 -0
76.55 0 -0
76.65 0 -0
76.75 0 -0
76.85 0 -0
76.95 0 -0
77.05 0 -0
77.15 0 -0
77.25 0 -0
77.35 0 -0
77.45 0 -0
77.55 0 -0
77.65 0 -0
77.75 0 -0
77.85 0 -0
77.95 0 -0
78.05 0 -0
78.15 0 -0
78.25 0 -0
78.35 0 -0
78.45 0 -0
78.55 0 -0
78.65 0 -0
78.75 0 -0
78.85 0 -0
78.95 0 -0
79.05 0 -0
79.15 0 -0
79.25 0 -0
79.35 0 -0
79.45 0 -0
79.55 0 -0
79.65 0 -0
79.75 0 -0
79.85 0 -0
79.95 0 -0
80.05 0 -0
80.15 0 -0
80.25 0 -0
80.35 0 -0
80.45 0 -0
80.55 0 -0
80.65 0 -0
80.75 0 -0
80.85 0 -0
80.95 0 -0
81.05 0 -0
81.15 0 -0
81.25 0 -0
81.35 0 -0
81.45 0 -0
81.55 0 -0
81.65 0 -0
81.75 0 -0
81.85 0 -0
81.95 0 -0
82.05 0 -0
82.15 0 -0
82.25 0 -0
82.35 0 -0
82.45 0 -0
82.55 0 -0
82.65 0 -0
82.75 0 -0
82.85 0 -0
82.95 0 -0
83.05 0 -0
83.15 0 -0
83.25 0 -0
83.35 0 -0
83.45 0 -0
83.55 0 -0
83.65 0 -0
83.75 0 -0
83.85 0 -0
83.95 0 -0
84.05 0 -0
84.15 0 -0
84.25 0 -0
84.35 0 -0
84.45 0 -0
84.55 0 -0
84.65 0 -0
84.75 0 -0
84.85 0 -0
84.95 0 -0
85.05 0 -0
85.15 0 -0
85.25 0 -0
85.35 0 -0
85.45 0 -0
85.55 0 -0
85.65 0 -0
85.75 0 -0
85.85 0 -0
85.95 0 -0
86.05 0 -0
86.15 0 -0
86.25 0 -0
86.35 0 -0
86.45 0 -0
86.55 0 -0
86.65 0 -0
86.75 0 -0
86.85 0 -0
86.95 0 -0
87.05 0 -0
87.15 0 -0
87.25 0 -0
87.35 0 -0
87.45 0 -0
87.55 0 -0
87.65 0 -0
87.75 0 -0
87.85 0 -0
87.95 0 -0
88.05 0 -0
88.15 0 -0
88.25 0 -0
88.35 0 -0
88.45 0 -0
88.55 0 -0
88.65 0 -0
88.75 0 -0
88.85 0 -0
88.95 0 -0
89.05 0 -0
89.15 0 -0
89.25 0 -0
89.35 0 -0
89.45 0 -0
89.55 0 -0
89.65 0 -0
89.75 0 -0
89.85 0 -0
89.95 0 -0
90.05 0 -0
90.15 0 -0
90.25 0 -0
90.35 0 -0
90.45 0 -0
90.55 0 -0
90.65 0 -0
90.75 0 -0
90.85 0 -0
90.95 0 -0
91.05 0 -0
91.15 0 -0
91.25 0 -0
91.35 0 -0
91.45 0 -0
91.55 0 -0
91.65 0 -0
91.75 0 -0
91.85 0 -0
91.95 0 -0
92.05 0 -0
92.15 0 -0
92.25 0 -0
92.35 0 -0
92.45 0 -0
92.55 0 -0
92.65 0 -0
92.75 0 -0
92.85 0 -0
92.95 0 -0
93.05 0 -0
93.15 0 -0
93.25 0 -0
93.35 0 -0
93.45 0 -0
93.55 0 -0
93.65 0 -0
93.75 0 -0
93.85 0 -0
93.95 0 -0
94.05 0 -0
94.15 0 -0
94.25 0 -0
94.35 0 -0
94.45 0 -0
94.55 0 -0
94.65 0 -0
94.75 0 -0
94.85 0 -0
94.95 0 -0
95.05 0 -0
95.15 0 -0
95.25 0 -0
95.35 0 -0
95.45 0 -0
95.55 0 -0
95.65 0 -0
95.75 0 -0
95.85 0 -0
95.95 0 -0
96.05 0 -0
96.15 0 -0
96.25 0 -0
96.35 0 -0
96.45 0 -0
96.55 0 -0
96.65 0 -0
96.75 0 -0
96.85 0 -0
96.95 0 -0
97.05 0 -0
97.15 0 -0
97.25 0 -0
97.35 0 -0
97.45 0 -0
97.55 0 -0
97.65 0 -0
97.75 0 -0
97.85 0 -0
97.95 0 -0
98.05 0 -0
98.15 0 -0
98.25 0 -0
98.35 0 -0
98.45 0 -0
98.55 0 -0
98.65 0 -0
98.75 0 -0
98.85 0 -0
98.95 0 -0
99.05 0 -0
99.15 0 -0
99.25 0 -0
99.35 0 -0
99.45 0 -0
99.55 0 -0
99.65 0 -0
99.75 0 -0
99.85 0 -0
99.95 0 -0
